"","tract","Year","City","Community_Name","Detailed_Name","SPA","SD","CD","ca_ssd","ca_sad","totStreetSingAdult","totStreetFamHH","totStreetFamMem","totCars","totVans","totCampers","totTents","totEncamp","totCarPeople","totVanPeople","totCamperPeople","totTentPeople","totEncampPeople","totYouthFamHH","totESAdultSingAdult","totESAdultFamHH","totESAdultFamMem","totESYouthSingYouth","totESYouthFamHH","totESYouthFamMem","totESYouthUnaccYouth","totTHAdultSingAdult","totTHAdultFamHH","totTHAdultFamMem","totTHYouthSingYouth","totTHYouthFamHH","totTHYouthFamMem","totTHYouthUnaccYouth","totSHAdultSingAdult","totSHAdultFamHH","totSHAdultFamMem","totSHYouthSingYouth","totSHYouthFamHH","totSHYouthFamMem","totSHYouthUnaccYouth","totUnsheltPeople","totESPeople","totTHPeople","totSHPeople","totSheltPeople","totPeople"
"4029",273902,"2016","Los Angeles","Venice","Venice NC",5,3,11,26,62,4,0,0,3,6,8,1,9,5,10,15,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50
"4030",274100,"2016","Los Angeles","Venice","Venice NC",5,2,11,26,62,27,0,0,9,11,16,7,13,14,19,31,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,123
"4031",274202,"2016","Los Angeles","Venice","Venice NC",5,3,11,26,62,11,0,0,2,13,7,0,1,3,22,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,52
"4032",231500,"2016","Los Angeles","Vermont Square","Empowerment Congress Central NC",6,2,8,30,54,15,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18
"4033",231600,"2016","Los Angeles","Vermont Square","Voices of 90037 NC",6,2,9,30,59,15,0,0,0,2,2,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,20,0,0,2,0,0,0,0,0,0,0,0,0,0,22,0,22,0,22,44
"4034",231710,"2016","Los Angeles","Vermont Square","Voices of 90037 NC",6,2,9,30,59,15,0,0,0,1,3,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23
"4035",231720,"2016","Los Angeles","Vermont Square","Voices of 90037 NC",6,2,9,30,59,38,0,0,10,7,2,37,5,16,12,4,58,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,136
"4036",231800,"2016","Los Angeles","South Park","Zapata-King NC",6,2,9,30,59,57,0,0,9,15,4,107,37,14,26,8,168,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,0,0,0,0,333
"4037",231900,"2016","Los Angeles","South Park","Zapata-King NC",6,2,9,30,59,13,0,0,2,2,5,3,6,3,3,10,5,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,61
"4038",232110,"2016","Los Angeles","Vermont Square","Voices of 90037 NC",6,2,9,30,59,9,0,0,1,0,3,0,1,2,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19
"4039",232120,"2016","Los Angeles","Vermont Square","Voices of 90037 NC",6,2,9,30,59,8,0,0,1,4,4,15,0,2,7,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50
"4040",232200,"2016","Los Angeles","Vermont Square","Voices of 90037 NC",6,2,9,30,59,8,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
"4041",232300,"2016","Los Angeles","Vermont Square","Voices of 90037 NC",6,2,9,30,59,7,0,0,1,1,2,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,21,3,9,1,0,0,0,0,0,0,0,0,0,0,15,0,31,0,31,46
"4042",232400,"2016","Los Angeles","Vermont Square","Empowerment Congress Central NC",6,2,8,30,54,12,0,0,5,1,2,3,5,8,2,4,5,8,0,101,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,103,0,0,103,142
"4043",232500,"2016","Los Angeles","Vermont Square","Empowerment Congress Central NC",6,2,8,30,54,3,0,0,1,1,1,1,0,2,2,2,2,0,0,16,0,0,1,0,0,0,0,11,41,0,0,0,0,0,0,0,0,0,0,0,11,17,41,0,58,69
"4044",232600,"2016","Los Angeles","Vermont Square","Voices of 90037 NC",6,2,9,30,59,11,0,0,1,1,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17
"4045",232700,"2016","Los Angeles","Vermont Square","Voices of 90037 NC",6,2,9,30,59,35,0,0,10,5,10,24,13,16,9,19,38,21,0,319,3,3,8,1,1,0,3,8,27,0,0,0,0,0,0,0,0,0,0,0,138,331,30,0,361,499
"4046",232800,"2016","Los Angeles","South Park","Zapata-King NC",6,2,9,30,59,9,0,0,0,1,11,2,7,0,2,21,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,49
"4047",237101,"2016","Los Angeles","Vermont Square","Voices of 90037 NC",6,2,9,30,59,2,0,0,0,2,2,1,0,0,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
"4048",237102,"2016","Los Angeles","Vermont Square","Voices of 90037 NC",6,2,9,30,59,3,0,0,0,0,0,2,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
"4049",237201,"2016","Los Angeles","Vermont Square","Voices of 90037 NC",6,2,9,30,59,0,0,0,0,2,8,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18
"4050",237202,"2016","Los Angeles","Vermont Square","Empowerment Congress Central NC",6,2,8,30,54,36,0,0,10,8,5,0,1,16,14,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,78
"4051",237300,"2016","Los Angeles","Vermont Square","Empowerment Congress Central NC",6,2,8,30,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,89,0,0,89,90
"4052",237401,"2016","Los Angeles","Vermont Square","Empowerment Congress Central NC",6,2,8,30,59,2,0,0,0,1,4,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
"4053",237402,"2016","Los Angeles","Vermont Square","Empowerment Congress Central NC",6,2,8,30,59,4,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
"4054",532400,"2016","Vernon","Vernon","Vernon",7,1,0,32,53,39,1,2,2,0,3,0,3,3,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,55
"4055",703100,"2016","View Park-Windsor Hills","View Park-Windsor Hills","View Park-Windsor Hills",6,2,0,30,54,5,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
"4056",703200,"2016","View Park-Windsor Hills","View Park-Windsor Hills","View Park-Windsor Hills",6,2,0,30,54,7,0,0,2,0,0,0,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13
"4057",405400,"2016","Vincent","Vincent","Vincent",3,1,0,22,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4058",403401,"2016","Walnut","Walnut","Walnut",3,1,0,29,55,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
"4059",403402,"2016","Walnut","Walnut","Walnut",3,1,0,29,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"4060",403403,"2016","Walnut","Walnut","Walnut",3,1,0,29,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4061",403404,"2016","Walnut","Walnut","Walnut",3,1,0,29,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4062",403405,"2016","Walnut","Walnut","Walnut",3,1,0,29,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4063",403406,"2016","Walnut","Walnut","Walnut",3,1,0,29,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4064",403407,"2016","Walnut","Walnut","Walnut",3,1,0,29,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4065",403408,"2016","Walnut","Walnut","Walnut",3,1,0,29,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4066",242000,"2016","Los Angeles","Watts","Watts NC",6,2,15,35,64,2,0,0,0,0,3,0,1,0,0,6,0,2,0,0,32,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,94,0,0,94,106
"4067",242100,"2016","Los Angeles","Watts","Watts NC",6,2,15,35,64,11,0,0,0,1,1,0,1,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17
"4068",242200,"2016","Los Angeles","Watts","Watts NC",6,2,15,35,64,6,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13
"4069",242300,"2016","Los Angeles","Watts","Watts NC",6,2,15,35,64,3,0,0,1,2,4,0,0,2,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16
"4070",242600,"2016","Los Angeles","Watts","Watts NC",6,2,15,35,64,33,0,0,0,1,0,0,7,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,46
"4071",242700,"2016","Los Angeles","Watts","Watts NC",6,2,15,35,64,17,0,0,3,3,1,9,0,5,5,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,44
"4072",243000,"2016","Los Angeles","Watts","Watts NC",6,2,15,35,64,10,0,0,7,1,1,1,0,11,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27
"4073",243100,"2016","Los Angeles","Watts","Watts NC",6,2,15,35,64,20,0,0,0,1,1,2,3,0,2,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,33
"4074",218110,"2016","Los Angeles","West Adams-Expo Park","United Neighborhoods NC",6,2,10,30,54,2,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,6,12
"4075",218120,"2016","Los Angeles","West Adams-Expo Park","United Neighborhoods NC",6,2,10,30,54,1,0,0,1,0,3,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,28,0,0,0,0,0,0,0,0,9,0,28,0,28,37
"4076",218701,"2016","Los Angeles","West Adams-Expo Park","United Neighborhoods NC",6,2,10,30,54,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
"4077",218702,"2016","Los Angeles","West Adams-Expo Park","United Neighborhoods NC",6,2,10,30,54,2,0,0,1,1,1,0,1,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
"4078",218800,"2016","Los Angeles","West Adams-Expo Park","United Neighborhoods NC",6,2,10,30,54,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
"4079",218900,"2016","Los Angeles","West Adams-Expo Park","United Neighborhoods NC",6,2,10,30,54,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
"4080",219010,"2016","Los Angeles","West Adams-Expo Park","United Neighborhoods NC",6,2,10,30,54,3,0,0,0,1,3,0,4,0,2,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17
"4081",219020,"2016","Los Angeles","West Adams-Expo Park","United Neighborhoods NC",6,2,10,30,54,1,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
"4082",219300,"2016","Los Angeles","West Adams-Expo Park","United Neighborhoods NC",6,2,10,30,54,10,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15
"4083",221210,"2016","Los Angeles","West Adams-Expo Park","United Neighborhoods NC",6,2,10,24,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"4084",221302,"2016","Los Angeles","West Adams-Expo Park","United Neighborhoods NC",6,2,10,24,53,15,0,0,1,1,5,1,6,2,2,10,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,41
"4085",221303,"2016","Los Angeles","West Adams-Expo Park","United Neighborhoods NC",6,2,10,24,53,30,0,0,2,2,0,0,1,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,38
"4086",221304,"2016","Los Angeles","West Adams-Expo Park","United Neighborhoods NC",6,2,10,24,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,41,0,0,0,0,0,0,0,0,0,0,0,1,0,41,0,41,42
"4087",221401,"2016","Los Angeles","West Adams-Expo Park","United Neighborhoods NC",6,2,10,30,53,1,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
"4088",221402,"2016","Los Angeles","West Adams-Expo Park","United Neighborhoods NC",6,2,10,24,53,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,1,4,0,1,8,30,0,2,8,0,0,0,0,0,0,0,0,17,8,39,0,47,64
"4089",543502,"2016","West Carson","West Carson","West Carson",8,2,0,35,66,0,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
"4090",543503,"2016","West Carson","West Carson","West Carson",8,2,0,35,66,10,0,0,0,0,4,0,1,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20
"4091",543602,"2016","West Carson","West Carson","West Carson",8,2,0,35,66,0,0,1,1,0,9,0,1,2,0,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22
"4092",543603,"2016","West Carson","West Carson","West Carson",8,2,0,35,66,16,0,0,2,1,4,15,17,3,2,8,24,27,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,80,0,6,0,6,86
"4093",541001,"2016","West Compton","West Compton","West Compton",6,2,0,35,64,4,0,0,10,9,19,2,0,16,15,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,74
"4094",541100,"2016","West Compton","West Compton","West Compton",6,2,0,35,64,0,0,0,3,5,16,0,0,5,9,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,45
"4095",405301,"2016","West Covina","West Covina","West Covina",3,1,0,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4096",405302,"2016","West Covina","West Covina","West Covina",3,1,0,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4097",405500,"2016","West Covina","West Covina","West Covina",3,1,0,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4098",405600,"2016","West Covina","West Covina","West Covina",3,1,0,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4099",406200,"2016","West Covina","West Covina","West Covina",3,1,0,22,48,1,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
"4100",406300,"2016","West Covina","West Covina","West Covina",3,1,0,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4101",406402,"2016","West Covina","West Covina","West Covina",3,1,0,22,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4102",406411,"2016","West Covina","West Covina","West Covina",3,1,0,22,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4103",406412,"2016","West Covina","West Covina","West Covina",3,1,0,22,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4104",406500,"2016","West Covina","West Covina","West Covina",3,1,0,9,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
"4105",406601,"2016","West Covina","West Covina","West Covina",3,1,0,9,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
"4106",406602,"2016","West Covina","West Covina","West Covina",3,1,0,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4107",406701,"2016","West Covina","West Covina","West Covina",3,1,0,22,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4108",406702,"2016","West Covina","West Covina","West Covina",3,1,0,22,48,5,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
"4109",406800,"2016","West Covina","West Covina","West Covina",3,1,0,9,18,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
"4110",407400,"2016","West Covina","West Covina","West Covina",3,1,0,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4111",408003,"2016","West Covina","West Covina","West Covina",3,1,0,22,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4112",408004,"2016","West Covina","West Covina","West Covina",3,1,0,22,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4113",408005,"2016","West Covina","West Covina","West Covina",3,1,0,29,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4114",408006,"2016","West Covina","West Covina","West Covina",3,1,0,29,55,3,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
"4115",408133,"2016","West Covina","West Covina","West Covina",3,1,0,22,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4116",408134,"2016","West Covina","West Covina","West Covina",3,1,0,29,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4117",408135,"2016","West Covina","West Covina","West Covina",3,1,0,29,55,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
"4118",408136,"2016","West Covina","West Covina","West Covina",3,1,0,29,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4119",408137,"2016","West Covina","West Covina","West Covina",3,1,0,22,55,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
"4120",113231,"2016","Los Angeles","West Hills","West Hills NC",2,5,12,27,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4121",113232,"2016","Los Angeles","West Hills","West Hills NC",2,5,12,27,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4122",134302,"2016","Los Angeles","West Hills","West Hills NC",2,5,12,27,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4123",134421,"2016","Los Angeles","West Hills","West Hills NC",2,3,12,27,45,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15
"4124",134422,"2016","Los Angeles","West Hills","West Hills NC",2,3,12,27,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4125",134423,"2016","Los Angeles","West Hills","West Hills NC",2,5,12,27,45,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
"4126",134424,"2016","Los Angeles","West Hills","West Hills NC",2,5,12,27,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4127",135102,"2016","Los Angeles","West Hills","West Hills NC",2,3,12,27,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4128",135201,"2016","Los Angeles","West Hills","West Hills NC",2,3,12,27,45,0,0,0,1,0,5,0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
"4129",135202,"2016","Los Angeles","West Hills","West Hills NC",2,3,12,27,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4130",135203,"2016","Los Angeles","West Hills","West Hills NC",2,3,12,27,45,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
"4131",700101,"2016","West Hollywood","West Hollywood","West Hollywood",4,3,0,26,50,33,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,35
"4132",700102,"2016","West Hollywood","West Hollywood","West Hollywood",4,3,0,26,50,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
"4133",700200,"2016","West Hollywood","West Hollywood","West Hollywood",4,3,0,26,50,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
"4134",700300,"2016","West Hollywood","West Hollywood","West Hollywood",4,3,0,26,50,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
"4135",700400,"2016","West Hollywood","West Hollywood","West Hollywood",4,3,0,26,50,5,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
"4136",700501,"2016","West Hollywood","West Hollywood","West Hollywood",4,3,0,26,50,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
"4137",700502,"2016","West Hollywood","West Hollywood","West Hollywood",4,3,0,26,50,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
"4138",406901,"2016","West Puente Valley","West Puente Valley","West Puente Valley",3,1,0,22,48,7,0,0,0,0,1,0,3,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
